id,role,grade
45086f07-f847-4b59-93b5-015af851710c,Manager,19
c09e6b10-9cd1-4d06-bdee-c6f0b2f64094,Worker,13
c1aa85f7-0967-437c-b086-a00ec77e7c1e,Manager,19
7b65b1aa-b9a9-4d14-b74f-4e52a7bf1457,Employee,15
0eeb0f31-e6f2-4001-843b-2cfbb9b61cf2,Worker,13
06a8ddc6-246d-43b2-bf98-c5ce54539c55,Manager,19
f910078b-995a-4890-b066-3ce95a77eb18,Employee,15
aac9b85b-704d-43fa-8979-6ae41c55078f,Manager,19
0186c3a7-f5ef-4fff-8f60-2bf1e6b1835f,Employee,15
7abe6a0b-2eaf-40a4-93e7-c13c0f60fdb5,Staff,10
d7a22317-4547-4868-8da4-5893e11c0c5f,Employee,15
9ab2134e-92d7-4816-a139-5ceae141e31d,Assistant_Manger,17
368eeffd-b4bd-4018-8307-c9a3ce21b913,Worker,13
6d14a3b4-5f65-4613-b9aa-d4236ae9e342,Staff,10
60bd56d6-907e-4e7c-8e61-e37302b4ad64,Manager,19
d873d07d-7a0b-40da-ab06-240bb4153056,Employee,15
c4b28b83-b3be-4202-9594-bf53e6f27710,Assistant_Manger,17
d5ce90f0-040e-4e5b-a7c1-b4659eecbb7d,Employee,15
a1f70894-6a61-4794-80d0-85987dcf7bc2,Manager,19
bb7f47df-7e93-4754-8ef7-a4755a660522,Worker,13
9276f4a5-4dc0-4c48-9947-4607fd330881,Worker,13
c6d8b257-c0a6-4d22-8a35-269452ad3341,Assistant_Manger,17
1f96892b-4ff5-4f0e-8e5e-dad270554a4a,Assistant_Manger,17
a1182a8a-f5f8-4739-8d37-642a718981b8,Staff,10
2b71a824-cc3a-442e-b63f-c5f547f1ce8e,Manager,19
d960aefa-2443-49a8-9f62-9c2dc03e7277,Staff,10
b5ec38f7-2dbb-4772-bdf4-b3fc90c8b833,Manager,19
dc948cd3-253e-4fe7-94a8-4b1453794095,Employee,15
de415269-f43d-4ce3-a569-f1975a5d2200,Assistant_Manger,17
d6037894-b9f2-4e45-ac0c-83416ac2c2a0,Staff,10
543f6041-6286-4355-955f-43726200fd4c,Manager,19
9784d753-0b60-4e4c-98bd-b37f2d4406d8,Employee,15
e8e4a012-aa02-4d77-80c6-e749aa9d829e,Employee,15
193e4fa8-3dd1-416a-b3a3-0f6ae2d06a16,Assistant_Manger,17
1ef8cdab-7262-4b76-a7a8-1e8395ed2c5a,Assistant_Manger,17
8126b141-3625-4ee5-93ab-a30146b06099,Manager,19
620f86bf-b0c9-429a-af15-78a0ad32ca9f,Staff,10
f154eb65-0b11-4c04-adb9-33c7fcbd5ae7,Staff,10
70f46013-ef96-4302-b860-5d3ed9d7f78e,Manager,19
b446815a-2a2e-404d-85a3-2f4239a78869,Employee,15
81733770-785b-428b-8517-6d1aa1d2f21e,Assistant_Manger,17
7d0d302b-c8c0-4ab5-aad1-3f2390a13e89,Worker,13
72bc257a-2c8d-4b08-a2be-6a7ed76b8f74,Staff,10
b82bad97-981f-496b-9875-e93d0af60ea2,Worker,13
3af04754-484a-4206-95f3-c2aee6f388fb,Staff,10
f1ff2bbe-78b3-4cd1-bbec-21e54b837959,Assistant_Manger,17
dac66e05-0a88-4db4-ac91-4e08ccae292d,Manager,19
20b5f176-3b15-44b8-81bd-5f05a2ec8182,Assistant_Manger,17
85427f4b-97b7-4f54-95ab-e75cbcd3379c,Staff,10
10d77658-42ad-49fe-b644-7451061f4dd2,Assistant_Manger,17
81ded35d-8a0b-4bc7-8e53-79b477da6181,Assistant_Manger,17
c8571288-3c4a-425c-8e66-c7b5e777fc05,Employee,15
3251be40-aa5d-474d-b8aa-0e6972fd7524,Assistant_Manger,17
ba41317a-ac0e-4d04-a4d9-285195128383,Employee,15
0b4fa71b-7e76-4549-8c1d-e2ca0aa2a489,Manager,19
f4bec7b7-c209-4ea7-b330-b8c973a09b10,Assistant_Manger,17
e71aa038-48cc-4e24-8b84-5cbb9b8de93d,Manager,19
9dca1633-5bc4-4174-aa45-0f36e7782eca,Worker,13
090ab1d4-d4a0-495c-bc36-7d82a07bf5af,Employee,15
3d3d2411-e631-4a1e-a81a-0d7c48000ca5,Manager,19
e6831788-7147-4aa6-bb67-10e8d84e3235,Employee,15
61721a0f-6d41-44ac-bb5d-16c15fb570cb,Staff,10
e771dd02-c81d-4aeb-80d0-3f2a5d312d68,Assistant_Manger,17
61d858dd-639a-4a92-9e8b-b0ac79bd33de,Assistant_Manger,17
44bee809-4044-4151-a2a0-1494c347175d,Manager,19
f8677789-ebe0-4506-801d-9fe71ca231dc,Assistant_Manger,17
36420cb1-d64b-4814-8005-80b99b6356d8,Staff,10
ba897495-93c0-4798-8033-984e7ab3a29a,Worker,13
f7900b54-3a3d-4b8b-8783-37bf0988db9b,Worker,13
5bc90e2c-e85e-461b-96b2-5b7f1baea320,Worker,13
217b542d-066a-4c0f-a4b8-a8e89694ce43,Staff,10
0c051bec-7e57-4cc5-8f54-48b9f10c972c,Employee,15
a31d6c6a-1c3f-41ad-b243-706fe62748da,Employee,15
7465f34d-5f35-4dfc-9d7f-b39c6b62b2ea,Manager,19
190b17f9-a0e8-4652-9593-b5c5adfb2a86,Employee,15
c57f6fd7-519a-4b8d-b7d3-d434eee7ad8e,Manager,19
f9b5e28e-db1c-4f9e-abfd-8ccd367cd788,Assistant_Manger,17
b82c9062-d7da-47f6-9e29-bef9b3370ed9,Assistant_Manger,17
32439029-2a81-4a0e-8eb4-38c01b73e5fa,Worker,13
151e8b3e-fb02-454e-a82b-10e0cd38cd3e,Manager,19
fb911a82-cf37-4942-bd25-eecbfe22eeb9,Worker,13
7f25bcfd-7a33-488e-a024-7968a8f86d6d,Staff,10
e2147a2a-b98c-4d4b-a4b2-7a8ae74bdf71,Assistant_Manger,17
0df273f5-271e-4a6a-902a-432e7e157ede,Staff,10
f15cd71e-7e4c-4d31-bd77-5ceb1fb92c6e,Employee,15
7eb449e6-f8b5-4f50-86e7-079c915b006a,Assistant_Manger,17
260162f9-e99c-4066-9695-1d0f702a8d81,Manager,19
60fb286a-a82d-44e7-9d39-e22c8cc6459c,Employee,15
556542b5-b3bf-49eb-88db-515b166149f9,Employee,15
b5429ab0-aef2-4822-a33a-c815ec11a4c2,Assistant_Manger,17
9ed7db7c-5d4a-4f93-ae9b-da082dd13314,Staff,10
2c1eb88d-924d-4f61-ac59-df1e2354d2c4,Staff,10
85c313e0-31bf-42b8-bd02-62688f1de740,Worker,13
3f4a289b-0093-4ed2-8d90-2d6d39e40282,Assistant_Manger,17
6d054ccc-c86f-409c-8b97-a2395f8c4271,Manager,19
b781b5db-4884-446d-bbe5-4237290f897f,Assistant_Manger,17
4f797024-bbda-4b2e-84ee-931e76b4ba99,Manager,19
adc8edfb-e09d-4b5c-9d5f-2881cbc0391f,Worker,13
cfc09dfa-ede3-4350-ad19-dce1ca45e778,Employee,15
4b4bdcde-b1dd-4d6c-a60f-4763f49e4bad,Staff,10
b340c3e6-ecb6-4f3f-a46b-6a89389bd188,Manager,19
8445c523-5d94-4704-955b-a7f0866f2954,Employee,15
5deaa5ec-e092-4a1a-8948-a6982d0848f2,Staff,10
3edd8f17-7421-430f-940e-48f67065d52c,Manager,19
32d8162e-70d7-4b1e-a9c1-97272ce0b7e8,Worker,13
0c24b7cd-f11e-4340-b3ee-0a93b26dfee3,Employee,15
846f3ec6-1e62-4657-9b34-689516deae47,Manager,19
d608653b-f9ec-40b3-9a73-6ff9fbddd936,Employee,15
fe997d0b-b519-4d97-95dd-c12159c0010b,Assistant_Manger,17
54118640-832f-4e33-86f0-30217028c7dd,Employee,15
50e1dc33-4e4e-4eea-885a-b1d23f1ebbeb,Assistant_Manger,17
c879e7a7-1188-437d-990b-01c9f207d14a,Worker,13
f04da6a5-0318-4ad3-84b6-2c8264817d55,Manager,19
ca49b8d3-e5f0-4284-a217-442f315f5e44,Employee,15
2da9744c-9f79-4577-b9ba-84b0045a3306,Manager,19
e3c9f0d8-42e8-4d93-8b60-a7b250347291,Staff,10
f33fbcd5-6cf5-474e-8436-f0ca0175ce2d,Worker,13
34d58445-e21b-4822-a0e2-dfde1fdd3047,Staff,10
5338a0a2-e5c5-4644-b3e8-6ae8dd08d547,Worker,13
e22c66ad-a3c8-4178-82b4-b81d68a5c3dc,Staff,10
c8dd18ad-862e-496a-9ec6-2d2ce463beaa,Employee,15
29089764-b318-4469-a0f3-6c9cd339b691,Manager,19
91db3e14-abdc-4503-ab66-0600ea791a12,Staff,10
04a39163-23e5-4fe9-bb17-ab2f78954b31,Employee,15
e556fa6e-8a49-4b39-9540-e5e259adf7b2,Assistant_Manger,17
fcd6f477-60ce-4c86-a55b-327d876fff98,Employee,15
3fd93c91-0e50-4ab7-ac36-b84b6296222c,Manager,19
de0d23f8-10a4-4123-8ce6-8bc9dd311b00,Assistant_Manger,17
0be0e9b7-f8b2-4267-adb3-1c819274adc0,Worker,13
ba771fce-2704-4cab-8570-003270dbef7c,Assistant_Manger,17
65f09d80-727a-452d-a9df-9cc369bb9153,Staff,10
e8d79ccf-14f3-48b2-a9a7-233f6e49e8ff,Assistant_Manger,17
6e2fd4b0-6814-4056-8357-2a30fb46a2da,Assistant_Manger,17
324f383f-0d8f-4f2b-b81d-2ee56ca60514,Worker,13
c5c44fb8-a41d-47e4-83e3-9bf435f4b99f,Staff,10
c1fbb3e2-747d-4ce4-a2ee-667d536316b2,Staff,10
798fb936-8836-4402-8132-1564cfcf6217,Employee,15
c1c33660-ce1b-4663-845f-a2a95b364183,Employee,15
24141b4a-6bea-4c68-869d-b85508b7caff,Assistant_Manger,17
6edb6845-bd7a-49d5-8d78-00a9de21dbaf,Assistant_Manger,17
3f850c47-9eda-4c99-b9cd-94974ec6442d,Worker,13
98dfddd9-a3ba-4120-9c98-7020734668bf,Assistant_Manger,17
3057b8cc-0b69-480d-b371-5b5a218bfa2e,Assistant_Manger,17
54d8a335-10be-471c-90be-cdfa22675efe,Worker,13
639c7981-fb79-49f6-99ce-0cfde9f52458,Staff,10
06a94811-d68f-4f2c-ad1b-fcbaaf8b2d4c,Worker,13
304116ce-1a9f-4c82-85de-26b8dfb8f456,Staff,10
3d89bcd6-2fa8-4073-a35e-9fbd889b4406,Assistant_Manger,17
39ced2d0-f320-4e64-8b74-4381c6b64cce,Employee,15
3badaa50-5fa5-41f2-b9a5-724ccfdf1697,Assistant_Manger,17
c35e7b95-cd5d-4a61-bcda-a4642e115dcb,Employee,15
be8810f5-6526-425b-9b97-48fe6245945c,Employee,15
8fd6996c-73a0-46e9-9c7c-791868ab7ef1,Employee,15
96757b24-5c69-4516-aa41-83bf9ac48cba,Assistant_Manger,17
10e86b1d-4bcd-432b-8570-f624bdd6e958,Staff,10
035472fb-f9a2-46cb-b074-6c0aad7ca5d3,Staff,10
0d69c410-f4a2-4d96-8dbd-4cd9c97b5e46,Manager,19
5f93b091-7369-4549-b131-77f8e9526830,Worker,13
9dd87429-5aa6-4083-95c8-b9b31b3b87a4,Employee,15
3eccd197-8766-4231-9abf-f39440558602,Worker,13
d7e9ccf8-801d-4f88-8cab-8a44b28098b2,Staff,10
83144cbf-cde9-46a9-8f45-42b7df5db0e1,Worker,13
04525021-5412-4a35-8b9e-53db5cf74aea,Staff,10
3e134b2b-1598-47e4-856b-e79b31f0d9b5,Staff,10
7b3fc794-8105-40f7-80f9-b914d6b059a5,Worker,13
aaf07f61-f80f-4aa4-b069-71c0e8196988,Staff,10
d5e49ba3-2b24-4f7b-83ca-6b53a7cfb6bc,Staff,10
ce27dc03-9759-48e4-a91c-6ea0b2f1627c,Manager,19
66fdeb65-4551-49cd-b582-50bf04e5ffa9,Manager,19
cae5b653-67ce-4eaa-918c-e5ba92af36e7,Staff,10
d0197cba-14f2-4549-aaea-c445fcf030c5,Assistant_Manger,17
574775c5-c598-4118-90f0-17ea4b461ed1,Worker,13
c5859193-0704-4ed5-9724-05b2a119a86a,Worker,13
99da8228-f6a8-46e9-abe6-c9c3ca5bfead,Worker,13
715071b9-36e6-486b-a5a0-52fb21a3afc6,Employee,15
fca10960-8b17-4af3-8f18-c0240de2a09f,Manager,19
6e5aee88-81a2-40ee-9e5f-4838b91a15db,Employee,15
48c90c18-4061-45ca-8933-975281d227e1,Worker,13
260bdad0-2eab-440c-ba62-d8e4ad7e124a,Assistant_Manger,17
d53f8104-673d-4479-b6c0-eea91a8601d8,Assistant_Manger,17
d3acfb41-eeac-496b-aafe-121a6c5ea4fa,Worker,13
b6b9c5ea-13d4-4287-bd24-a91b3bb7c76d,Manager,19
5bfd0d9b-dac6-42c3-b67e-7e3512d0e8d4,Manager,19
4c8a4e5d-82d3-442d-ae9c-ddfa6cd66967,Manager,19
7e3beda4-aa5f-43d2-8f63-dea7cafea1c9,Staff,10
aa59f110-ed9f-416f-882c-a92a5e0969bb,Employee,15
77b7c897-04c2-4ba4-9fbc-3daf8fb84eb5,Assistant_Manger,17
7eb8d73a-9d16-498f-9b58-f8f5cfe9fcad,Staff,10
a82c2252-9c39-4d74-8419-740b0b22b032,Worker,13
b6c99613-93b8-467b-9938-13e506cb573b,Manager,19
980af958-ee6d-49d2-bee5-aaf4530614fd,Staff,10
0f17d9cc-750e-4f65-9e1a-faefc7344d08,Manager,19
a3c1d531-6408-4d79-b808-733b9fc81afb,Assistant_Manger,17
bea497a3-4575-4eb7-91e9-74b0f46decea,Staff,10
2b598454-c263-4165-a323-848b5d5d9165,Employee,15
ac82535d-a19e-4373-a3a7-3e6a67b36ae9,Worker,13
965d3fde-2d89-44cd-8801-f961bd0f401e,Worker,13
9a6ede17-9997-4910-9a78-8d0d6d6d90fd,Employee,15
6b76e12b-b7a2-4875-9ea7-b232a2a4367d,Employee,15
a438cb12-8668-4383-95d3-7836f995cf74,Employee,15
b901762b-0e10-4735-95a9-155f432d406a,Employee,15
faec0aaf-75cc-45c7-ab25-a7639f8b9c40,Assistant_Manger,17
30e7b6dc-854d-49ac-8740-f2d50cd426e3,Staff,10
ed075650-5cf0-47f9-b8fb-6350e7ae88e8,Employee,15
58976be1-9e3d-4571-b094-5815945b7d09,Manager,19
4f6279f0-2f4d-4098-bac3-460af8e5f191,Manager,19
f8c53183-0bcc-48d8-8d8d-165426138ff6,Assistant_Manger,17
5b9349cd-84fd-4e68-917b-3da380c4f419,Staff,10
44fb9d1e-1b7e-45f0-ac40-6f07e138cba8,Employee,15
7d1e6c9f-50b8-4156-87f7-8d03ce3fc2e9,Manager,19
9849d3a8-75f5-4b54-ae4c-dc085e36745d,Staff,10
315d8f43-932d-4df3-a927-9a3fbce74a66,Assistant_Manger,17
196e6fbe-b8e2-436b-b010-248691cbda3f,Assistant_Manger,17
c4313785-dfc4-4ad1-8544-4f8126050e2e,Assistant_Manger,17
2d245677-b095-458c-bf0a-17f4317f8333,Worker,13
6120440c-6134-4a60-a0a2-5ddd1c38593f,Worker,13
17b5b02b-9470-43fc-a0ef-6ee85af7bb2c,Employee,15
702d1998-bc67-4f84-9858-64eceb536eb5,Worker,13
4613c484-9b7b-4e9d-ac91-3aaf77409aea,Staff,10
d2cc30a5-7f7f-438f-99e0-f234e8c0822d,Assistant_Manger,17
9a1445e0-d2f0-4514-a37d-a3641d4b5cf4,Assistant_Manger,17
bf2faf5b-e765-454c-b890-11d3d88327b4,Worker,13
327d04d4-f820-4c2e-8e5b-4964e7dd01e2,Staff,10
20797285-2239-43cd-8b07-e947b8c506ac,Manager,19
29afe9d5-7b5c-4392-a571-76214ba9b5be,Assistant_Manger,17
c41d35d3-e6a5-4449-88a6-3c880f9efa4f,Employee,15
2b476a90-caaa-4f5e-ba4e-f9b24fe2f914,Staff,10
e6dfa476-ec1f-43fe-bcf5-d7f9581c2f42,Manager,19
8e3d2f54-bde7-4dc6-8d76-7e7e4bdfdb1b,Staff,10
2acf89e7-65d7-4f91-9a89-c3d16c70c314,Staff,10
e288cf75-3f46-4e12-9760-eb7f5e90c99a,Assistant_Manger,17
5f4428a9-76ea-4d8f-a530-0b15d01f7dc1,Employee,15
907d8923-a394-4268-8053-bd1a687f1582,Assistant_Manger,17
b9b67192-b2cd-4b71-bef1-e2743b7ef842,Staff,10
b5ff6c83-98d1-4d92-a830-0d2a32efc596,Worker,13
f3896d6f-02ef-47ad-80eb-90f577227b8c,Assistant_Manger,17
2d5ae22f-472c-4267-a401-41d2ee5b1380,Assistant_Manger,17
14e915ea-e3fd-427d-9880-3a0548b844e4,Manager,19
2ba8b311-f4ec-41d5-b44a-69147ba18d3f,Staff,10
6efa1d74-67d6-4031-bc6f-c73af52adc8b,Manager,19
ad769028-3d92-4b73-9f28-1d6be601594f,Worker,13
7e39538b-f13b-495e-91aa-e0830607993b,Assistant_Manger,17
119a27fc-42e6-4399-ab8d-034aee8d8470,Manager,19
48f896de-8797-44f7-823c-62dbf036024c,Manager,19
b9948d01-da7a-4e57-a3e4-af875b91548c,Employee,15
8a04a8bf-ef78-41a1-a9a7-f7cd93b7b6eb,Assistant_Manger,17
7d006dce-4d96-44ad-99aa-9ea6fdd6eed6,Employee,15
eb4f6023-95a9-48c8-b4c0-5c2cc34e196b,Employee,15
50f23d0a-920b-4d66-a97c-bf1bf1ba1563,Worker,13
2e9eb854-e7e4-4132-8e00-1c1ca3e7a2da,Staff,10
cbec0de5-680f-4d27-9483-5ce212e68f25,Worker,13
378db6ea-9c94-428b-ae9f-3abd533454a7,Employee,15
b0dc8cfc-b950-491d-b8db-b5e4b72e9062,Manager,19
cd7bb25e-5a56-4f12-9686-a41cb60cb43a,Employee,15
c135e3e9-4352-4478-b3a0-df658df786e2,Staff,10
192c2b7f-b6a9-4458-918e-11d6d03f02c7,Manager,19
2742e431-f132-4354-ade4-2e3bbf7d0a02,Manager,19
6d6f5d6e-4e44-4d9e-9bcb-f161745e0431,Staff,10
feb81e87-7084-4c99-bd9c-86172a9560ae,Assistant_Manger,17
1ec834d3-bb93-4137-ad67-8d256ec559c7,Assistant_Manger,17
cbb3fae6-f4d8-435a-a088-30cd2f0a594f,Staff,10
c619bc09-1711-424e-8e55-b3db16d9760f,Assistant_Manger,17
473ac141-f3a4-4bcc-8237-c11e1a5d8846,Assistant_Manger,17
3c1ab92c-9dee-4f79-baf3-a046e492e301,Staff,10
04063580-f74f-4352-a429-a19647438a3c,Employee,15
48d2007d-190d-4438-bd93-108f41ad5560,Worker,13
f6cb90e7-e17e-421e-ae64-2371041844fc,Manager,19
1a82a4f5-d765-40ac-bde0-52350ffd88b6,Assistant_Manger,17
a1af28db-5415-44bc-bf3d-ff0e3fd006b2,Employee,15
06b3c569-7aa4-48a2-855d-0b304fd7ac30,Staff,10
c9d52789-fc0d-4c48-95b5-0f1081029171,Worker,13
bed3366b-95eb-4ee3-8d74-e3520befa9b3,Assistant_Manger,17
8e8ff3d5-bbd4-42c4-b171-7c5135c6c303,Worker,13
913dafe5-c1b9-4172-973b-a89238534991,Manager,19
a5897716-9798-4ee6-93fd-f6e87b9fc4b5,Employee,15
8aef3e51-87d3-4637-b1e3-c35f109f6d98,Staff,10
dd9c3963-5f2b-4622-93fa-3c6004cb45aa,Manager,19
94e22dea-8859-4b8a-bf95-76e6a04fa9d9,Employee,15
69a892c7-b7b7-460d-aaf6-e8569609a6e9,Staff,10
2df4ed00-289e-483c-a79b-1b4ca3802e6b,Manager,19
24d65632-f98f-4ea5-8414-3d8319f0b14c,Worker,13
5a79ade9-e50c-4374-b314-e0c444121e82,Assistant_Manger,17
bc2bfe3f-a106-4202-82dc-983d8165389f,Employee,15
9131a7fc-3fbb-4aa2-bf28-9bf002430f70,Worker,13
01b0e746-d854-48fc-8f08-c971cff13076,Assistant_Manger,17
073d9c14-6c80-4011-a210-237fdaed8059,Manager,19
4e0e9270-05d8-4e7d-a463-13207934b59f,Assistant_Manger,17
f5ae39fa-f5c2-4014-bbf6-4c288f55d71c,Assistant_Manger,17
6a332b24-a835-4d4e-b0f0-495e7fb9fe7c,Assistant_Manger,17
0c120c6b-70f9-493c-80be-a3dc41e6b2a1,Worker,13
83050a43-3bf5-404f-8e73-5a34770af300,Assistant_Manger,17
654b7af2-1c10-4fa3-a758-00361873f724,Staff,10
c16166a1-7b3c-463f-9a22-720ac4a2409b,Manager,19
1d849599-3ac7-4400-b12a-2084689d4a07,Employee,15
6cc73251-2f88-495c-8265-066fe5cd46d2,Worker,13
c1a5967a-8e2a-446a-8d8a-70b00d28d7db,Staff,10
aae7b1c8-d1df-45a6-a3e0-a153298d1178,Assistant_Manger,17
ed4b98ce-1984-4c33-a5e3-d99b750aa707,Staff,10
4dcf12dd-cffc-4ae1-8588-26e71e952423,Manager,19
76ab0fba-6658-45a4-b9e4-01b52ab229e6,Employee,15
1ef8cab8-20fc-49af-82eb-63ddc8057d76,Staff,10
92c132dc-ed10-46af-b993-67d883f28005,Employee,15
f274e8be-f63b-43af-b7b6-c15239ea122b,Employee,15
cd6e4443-72e5-4a1d-b5fa-709ceaabacbd,Assistant_Manger,17
a3a9c13a-af7d-4326-92ae-d561894e961a,Assistant_Manger,17
be174850-7724-45d3-bbdf-bd1d8b0761be,Worker,13
f32c4caa-9f3f-449d-9aeb-054dc8915a4f,Staff,10
fe248819-2fe0-4f65-8619-6f43d9973a68,Worker,13
e9e6d94b-2344-40c8-83bb-5dfa81bf55e8,Assistant_Manger,17
f5f524d0-f9ab-4340-9bfc-f382a667cb7f,Staff,10
67c142e0-1814-4fce-b80c-94009d887d7f,Employee,15
61829d01-4083-4102-8bd0-79f752fe5a58,Worker,13
f9386327-3a99-4bcb-874b-c8a9f73ebedc,Assistant_Manger,17
4c4c832e-95cd-43f7-b0e0-0ce80a58e130,Assistant_Manger,17
de7ebdbe-4507-452f-b45e-0f597e61e955,Manager,19
33b84829-1bdd-442c-9c5c-a01616d742cb,Worker,13
13db194d-24bf-458e-9c00-5a4a785b3039,Worker,13
fad68eff-59f8-435b-88e8-918a523c6367,Staff,10
6abe01ef-1c8a-4a37-bd45-e2f27a40792e,Manager,19
28e92431-9b4d-4a21-bbaa-5e30b64fb6a2,Staff,10
a7a2b0d5-555d-4e2b-9df4-874c4f13fea9,Assistant_Manger,17
4c274e1a-39ea-4298-b137-8df5fcfb9629,Worker,13
98092542-022e-4dca-b177-542a47f8b196,Manager,19
69899269-5926-4ec9-b4ac-2eafca3d9e23,Employee,15
33b8279d-f624-4f09-a359-4648b81aafc9,Employee,15
e6b8a3dc-d74a-4bcf-b1cf-981c4e42aa5f,Assistant_Manger,17
5316b1bc-ed24-4ed8-8f76-9814a612efc4,Staff,10
584e4ff1-6c52-44f8-a75c-1f1f0b4b383b,Employee,15
46cda118-7535-4641-bf88-371a9ef9e7c8,Assistant_Manger,17
dd2e2abe-2176-4d73-b954-9ec35c7c3e2a,Assistant_Manger,17
2755639c-382a-4582-a81b-4a1c6a1ecd7e,Employee,15
f07d1693-1dff-469d-8651-b9ae20c34664,Worker,13
ed18a004-0a63-477a-aae1-157f179a8a82,Worker,13
744c7365-af72-441f-aa27-380b42b4302a,Employee,15
2e091411-fdd6-4d1d-9885-708f31015742,Manager,19
da5e5954-bcaf-4d2e-ab8f-388e3134d550,Worker,13
dc08f65d-59fe-4162-a4f1-59d3eed6ef13,Worker,13
192e2c65-9e7c-4c7b-8d40-417d89df683d,Staff,10
897baee8-330b-41cd-afde-266b51e711f1,Assistant_Manger,17
7fc65b34-53d1-46a7-bca1-6e3e679234e7,Staff,10
39e76243-6db1-4e10-a6f0-5f8e8eb442af,Manager,19
2e0f65fd-88d1-42d3-b953-c3cb6d9bed2a,Staff,10
8ccc54f4-53d0-4474-a950-a6e53e27e88c,Assistant_Manger,17
f56b3677-54d8-4bc7-a516-5b3b07a6f029,Employee,15
01f384d6-3c51-4463-954e-d0d47125fe97,Manager,19
41c20403-cbef-40da-b700-1357216933c6,Employee,15
0551c2c7-34fa-4cd3-bbe7-8f8f7c120338,Staff,10
044902e9-415c-414c-ac5d-8d18fb462551,Assistant_Manger,17
13fef5ac-239e-4e9e-90b7-99e5ab37be59,Employee,15
825e149c-e1f4-4b59-8843-c6ac5ef190df,Assistant_Manger,17
e130922d-7f3a-4d08-b50c-f8d691d350b8,Assistant_Manger,17
9597d87e-f505-419c-a6f1-fc2040fcae6b,Manager,19
80d754b1-1a6f-47d1-9a3e-f911b2a83273,Manager,19
8afd4069-81ee-47ce-9439-ec0e209025ec,Manager,19
917bad77-53db-43ec-9ef8-ad1bb249d17d,Worker,13
51168693-ab1f-44ca-b270-5811f6c0bba7,Worker,13
b3f3e97a-cb61-4cc6-969c-1a79f1680c26,Assistant_Manger,17
218ddf8e-53f3-47e6-9445-cc12d82afd13,Manager,19
38f5bd42-142a-4d4b-828c-9c12c3209c0b,Manager,19
53c4eacc-f4f3-49a7-81e1-b9818c910066,Worker,13
ece2958e-f5ce-4806-89ad-782e09704b19,Employee,15
1ca8844d-46d8-453c-9460-ad436dd931ef,Employee,15
bf255e38-1f53-4d82-8212-611bcb281a2a,Manager,19
28c2d204-b4da-4c54-8e8a-c420903a28fd,Assistant_Manger,17
6f1fcf80-9532-4b87-a85a-9f661f52b258,Staff,10
9f399ffd-d67c-433b-9ede-4547388199b7,Manager,19
84c2e785-1cfb-42e3-8231-ebfd1a91585e,Manager,19
6584e46a-6663-44c0-bcb6-8bee348bd137,Staff,10
2eb3b7a2-dc61-458b-916c-fa31a48e15b9,Staff,10
a04a588e-ea67-444b-a705-2f2d6b012c90,Staff,10
3ff42bca-b8e3-4d05-b088-24f51993ca9c,Worker,13
c5c13558-e02f-43bb-b6fc-f284d35f92f3,Staff,10
bbf0740a-643a-46a7-b42a-7562a8257306,Worker,13
5c177c7d-f3a3-4190-9280-9108630e7418,Employee,15
c364a9f9-d5cf-46e9-87ed-e2d869471dfb,Worker,13
db9dff7f-b937-455f-81ba-595ffc3bd719,Worker,13
f14807e6-e012-44bc-8c9c-2936a3b84a67,Staff,10
356ce598-9531-466a-8c20-e6f6e96ddaa8,Worker,13
b0ba5d78-8b88-4c2a-9779-52d548050d57,Assistant_Manger,17
307956b3-405a-4853-83db-582f551171ab,Employee,15
0f2e6987-2d0d-459e-8b51-1acd80960d45,Worker,13
b68a9329-d3c0-4f4d-a395-3849d23fcb55,Manager,19
ee7f7615-c34f-46e2-af16-ab850360f4af,Staff,10
333a159a-f339-4886-93fe-6b5140abce23,Staff,10
daa2e7aa-62f6-4b39-89ed-820e8c5ca549,Staff,10
6ddeac1d-7222-4179-b7be-875b1fb00c4b,Assistant_Manger,17
5ec3fb25-c37d-4911-b9c4-671b931aea65,Employee,15
ae69a3e4-14aa-4a10-8b43-3e28703857f3,Worker,13
acb09c7c-05a9-46d0-9b95-e36c08b65de4,Assistant_Manger,17
a38c5e58-a58c-4a6a-a11c-d63a4461ddfe,Staff,10
d8ed704f-6c4e-4a1f-b098-e5c255a20ab2,Staff,10
e5ffe08e-be77-48fa-b0e7-2b95a9c22e98,Assistant_Manger,17
f3c2bbc1-2a50-4e16-aedc-9d1b003ca3ee,Assistant_Manger,17
837311f3-6b1d-48af-a781-48bca2750ea2,Assistant_Manger,17
47d4ea8e-117f-4d56-b603-146c10f70619,Employee,15
f44bf05a-27ed-4eae-b7c3-573782cb5a3a,Assistant_Manger,17
797c6e16-4179-4cf0-afc8-14d9b464b253,Staff,10
5bac48de-a0d2-44bf-be8b-78aac58aad9c,Employee,15
bff74b34-e259-4ff3-ae7c-24697ea030fa,Staff,10
c1350000-9a09-414d-8008-453171139e85,Employee,15
e562db25-d280-48d1-bd9f-ac44a00e83ff,Employee,15
9ce2c80c-946b-4875-b995-39e03b975031,Staff,10
67e29089-fcaa-4333-a32f-828009899e6c,Assistant_Manger,17
65a22359-34b2-4f98-aeba-f2abccedb43e,Worker,13
0c492750-b8ea-4b36-885c-3e31e8e606b4,Employee,15
17613dfb-e673-4682-bcfd-f3b9fadc912a,Manager,19
